Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
53,47,5,5,48,41,21
34,34,5,6,29,29,21
31,30,6,5,26,25,21
35,35,5,6,30,30,21
50,45,5,5,45,40,21
36,36,5,6,31,31,21
29,28,5,5,24,23,21
51,45,5,5,46,40,21
34,35,5,6,29,29,21
33,32,5,6,28,27,21
78,73,6,7,72,67,21
60,56,5,5,55,51,21
44,41,5,5,39,36,21
49,46,5,5,44,41,21
53,50,5,5,48,45,21
33,32,5,5,27,27,21
45,42,5,5,40,37,21
75,71,6,6,69,65,21
46,43,5,5,41,38,21
38,36,5,6,33,31,21
52,45,5,5,47,40,21
49,47,5,5,44,41,21
33,32,5,5,28,27,21
32,31,5,5,27,26,21
54,51,5,5,49,46,21
33,32,5,6,28,27,21
34,33,5,6,29,28,21
72,64,6,5,66,59,21
56,50,5,6,51,45,21
38,36,5,6,33,31,21
77,71,7,6,70,64,21
55,50,5,5,50,45,21
38,34,5,5,33,29,21
34,33,5,5,28,28,21
38,34,5,5,33,29,21
46,43,5,5,41,38,21
38,34,5,5,33,29,21
75,70,7,6,68,63,21
75,70,7,6,68,63,21
31,31,5,5,26,26,21
54,48,5,5,49,43,21
30,30,5,5,25,24,21
33,32,5,5,28,27,21
53,46,6,5,48,41,21
33,32,5,6,28,27,21
54,47,5,5,49,42,21
60,56,5,5,55,51,21
79,73,6,7,73,67,21
32,31,5,5,27,26,21
50,46,5,5,45,41,21
47,44,5,5,42,39,21
34,34,5,6,29,29,21
34,34,5,5,28,28,21
37,35,5,5,32,30,21
50,47,5,5,45,41,21
29,29,5,5,24,24,21
48,45,5,5,43,39,21
34,35,5,6,29,29,21
29,28,5,5,24,23,21
31,31,5,5,26,26,21
102,87,8,7,94,79,21
51,46,5,5,46,41,21
53,49,6,5,48,44,21
38,34,5,5,33,29,21
54,51,5,5,49,46,21
76,68,6,5,70,63,21
32,31,5,6,27,26,21
51,47,5,5,46,41,21
34,33,5,5,28,28,21
38,35,5,5,33,30,21
48,45,5,5,43,40,21
38,35,5,5,33,30,21
34,34,5,6,29,29,21
47,44,5,5,42,39,21
91,81,7,7,84,74,21
50,48,5,5,45,42,21
33,32,5,5,28,27,21
59,50,5,5,54,45,21
33,32,5,6,28,27,21
58,50,5,6,53,45,21
84,75,7,6,77,69,21
53,48,6,5,48,43,21
39,36,5,5,34,31,21
33,32,5,6,28,27,21
34,34,5,6,29,29,21
35,35,5,6,30,30,21
53,46,6,5,48,41,21
53,47,6,5,48,42,21
35,35,5,6,30,30,21
33,32,5,6,28,27,21
44,41,5,5,39,36,21
54,50,5,6,49,45,21
55,47,5,5,50,42,21
54,48,5,5,49,43,21
40,39,5,6,35,34,21
55,49,5,5,50,44,21
53,46,6,5,48,41,21
53,47,6,5,48,42,21
53,46,6,5,48,41,21
61,57,5,5,56,52,21
30,29,5,5,25,24,21
49,46,5,5,44,41,21
49,45,5,5,44,40,21
38,35,5,5,33,30,21
34,34,5,6,29,29,21
81,73,6,6,74,68,21
47,44,5,5,42,39,21
46,43,5,5,41,38,21
38,34,5,5,33,29,21
59,52,5,5,54,47,21
33,32,5,6,28,27,21
38,35,5,5,33,30,21
66,63,6,5,60,57,21
34,34,5,6,29,29,21
48,44,5,5,43,39,21
60,57,5,5,55,52,21
34,33,5,5,28,28,21
58,54,5,6,53,49,21
34,35,5,6,29,29,21
71,67,6,5,64,60,21
48,45,5,5,43,40,21
65,61,5,5,59,55,21
46,43,5,5,41,38,21
62,59,5,5,57,54,21
30,29,6,5,25,24,21
56,51,5,6,51,46,21
48,44,5,5,43,39,21
79,73,6,6,72,67,21
55,50,5,5,50,45,21
34,34,5,6,29,29,21
58,50,5,6,53,45,21
58,53,5,6,53,48,21
46,43,5,5,41,38,21
33,32,5,6,28,27,21
33,32,5,6,28,27,21
39,34,5,5,34,29,21
55,50,5,5,50,45,21
91,78,7,6,84,71,21
34,33,5,5,29,28,21
38,36,5,6,33,31,21
40,36,5,5,35,31,21
61,57,5,5,56,52,21
38,35,6,5,33,30,21
38,34,5,5,33,29,21
106,89,8,7,97,81,21
38,34,5,5,33,29,21
53,47,5,5,48,41,21
40,36,5,5,35,31,21
40,36,5,5,35,31,21
29,28,5,5,24,23,21
34,33,5,5,28,28,21
77,70,6,6,71,64,21
34,34,5,6,29,29,21
68,63,5,5,62,57,21
59,54,6,5,54,49,22
76,73,6,7,70,67,22
30,29,6,6,25,23,22
35,30,6,5,30,25,22
87,78,7,6,80,72,22
45,44,5,5,40,38,22
67,58,6,6,61,53,22
55,51,5,5,50,46,22
57,53,6,5,52,48,22
37,38,5,6,32,32,22
46,44,5,5,41,38,22
33,31,5,6,28,26,22
40,38,5,5,35,33,22
47,46,5,6,42,40,22
58,53,5,5,53,48,22
56,52,5,5,50,47,22
53,50,5,6,48,45,22
78,73,7,7,72,66,22
33,30,5,6,28,25,22
59,56,5,6,54,51,22
33,30,5,6,28,25,22
75,71,6,6,69,65,22
56,52,5,5,50,47,22
33,29,6,5,28,24,22
64,59,6,6,58,54,22
55,51,5,5,50,46,22
39,36,5,5,34,31,22
40,36,5,5,35,31,22
54,50,5,5,49,45,22
35,31,5,5,30,26,22
46,43,6,5,41,37,22
40,36,6,5,34,31,22
35,30,5,5,30,25,22
67,60,6,6,61,55,22
34,29,6,5,29,24,22
75,71,6,6,69,65,22
74,69,6,6,68,63,22
49,43,5,6,44,38,22
72,63,6,6,66,58,22
33,32,5,6,28,27,22
79,73,6,6,73,67,22
32,31,5,5,27,26,22
66,61,6,5,60,56,22
53,50,5,6,48,45,22
33,32,5,6,28,27,22
54,52,5,6,48,47,22
55,51,5,5,50,46,22
46,42,5,5,41,37,22
33,31,5,6,28,26,22
97,90,8,7,89,82,22
53,51,5,5,47,46,22
33,32,5,5,28,27,22
37,36,6,5,32,31,22
32,31,5,5,27,26,22
40,36,6,5,34,31,22
32,30,5,5,27,25,22
33,30,5,6,28,25,22
32,28,6,5,27,23,22
49,43,6,5,44,38,22
32,29,5,6,27,24,22
73,66,6,6,67,61,22
65,59,6,6,59,54,22
47,42,5,5,42,37,22
41,38,5,5,36,33,22
49,43,5,6,44,38,22
54,50,5,6,49,45,22
47,42,5,5,42,37,22
38,37,5,6,33,31,22
46,44,6,5,41,39,22
56,52,5,5,50,47,22
53,51,5,5,47,46,22
60,58,5,6,55,53,22
54,52,5,5,48,47,22
33,31,5,5,28,26,22
86,77,7,6,79,71,22
57,54,6,5,52,49,22
35,31,5,5,30,26,22
86,81,8,7,79,74,22
58,54,5,6,53,49,22
39,37,5,6,33,31,22
74,68,6,6,68,62,22
32,29,5,5,27,24,22
31,30,5,6,26,25,22
45,44,5,5,40,38,22
33,29,6,5,28,24,22
75,71,6,6,69,65,22
54,52,5,5,48,47,22
47,43,6,5,42,37,22
73,67,6,6,67,61,22
33,30,5,6,28,25,22
53,51,5,5,47,46,22
55,52,5,5,50,47,22
66,60,6,6,60,55,22
38,36,6,5,33,31,22
56,53,5,5,51,48,22
71,63,6,5,65,58,22
35,30,6,5,30,25,22
55,51,5,6,50,46,22
70,65,6,5,64,60,22
35,31,5,5,30,26,22
45,43,5,5,40,38,22
40,36,6,5,34,31,22
33,32,5,6,28,27,22
34,32,5,5,29,27,22
38,38,5,6,33,32,22
61,59,6,5,56,54,22
38,38,5,6,33,32,22
47,42,5,5,42,37,22
38,38,5,6,33,32,22
38,36,5,6,33,31,22
38,36,5,6,33,31,22
54,50,5,5,49,45,22
37,36,5,6,32,31,22
56,53,5,5,50,48,22
56,53,5,5,51,48,22
38,37,5,6,32,32,22
53,52,5,6,48,47,22
45,42,5,5,40,37,22
32,28,5,5,27,23,22
39,36,5,6,33,31,22
54,50,5,5,49,45,22
45,43,5,5,40,38,22
56,53,5,5,51,48,22
68,63,6,5,62,58,22
56,52,5,5,50,47,22
48,44,6,5,42,38,22
47,42,5,5,42,37,22
58,53,5,5,52,48,22
54,50,5,6,49,45,22
58,53,5,6,53,48,22
47,42,5,6,42,37,22
53,51,5,6,47,46,22
60,56,6,6,55,51,22
60,57,5,5,54,52,22
49,44,6,6,44,39,22
58,54,6,5,53,49,22
39,37,5,6,33,31,22
39,39,5,6,33,33,22
32,28,6,5,27,23,22
32,30,5,5,27,25,22
56,52,5,5,51,47,22
39,36,6,5,34,31,22
101,90,8,7,92,82,22
66,62,6,5,61,57,22
45,45,5,5,40,39,22
33,32,5,6,27,26,22
45,45,5,5,40,39,22
53,51,5,5,47,46,22
56,53,5,5,51,48,22
49,43,5,6,44,38,22
46,42,5,5,41,37,22
39,38,5,6,33,32,22
55,51,5,5,50,46,22
32,29,6,5,27,23,22
60,55,6,6,55,50,22
45,44,5,5,40,38,22
68,62,6,5,62,57,22
33,32,5,6,28,27,22
38,37,5,6,32,32,22
33,32,5,6,27,26,22
33,30,5,5,28,25,22
56,52,5,6,51,47,22
71,63,6,5,65,58,22
48,43,6,5,43,38,22
53,52,5,5,47,47,22
38,37,5,6,32,32,22
38,37,5,6,32,32,22
78,73,6,6,72,67,22
57,53,5,6,52,48,22
48,43,6,5,43,37,22
39,37,5,5,33,31,22
73,66,6,6,67,60,22
47,43,5,5,42,37,22
35,31,6,5,30,26,22
32,29,5,6,27,24,22
73,66,6,6,67,60,22
35,31,5,5,30,26,22
37,37,5,6,32,32,22
39,37,5,6,33,31,22
75,72,6,6,69,66,22
38,37,5,6,32,32,22
40,36,5,5,35,31,22
65,61,6,5,59,56,22
58,54,6,5,53,49,22
53,52,5,5,48,47,22
38,39,5,6,33,33,22
70,63,6,5,64,58,22
39,36,5,6,34,31,22
33,32,5,6,28,27,22
47,42,5,5,42,37,22
56,52,5,5,50,47,22
40,36,6,5,34,31,22
41,38,5,5,35,32,22
60,55,6,6,55,50,22
47,46,5,5,41,40,22
107,96,8,7,98,88,22
82,79,7,7,76,72,22
71,63,6,5,65,58,22
71,62,7,6,65,57,22
33,32,5,6,27,26,22
32,29,5,5,27,24,22
55,51,5,5,49,46,22
32,28,6,5,27,23,22
53,50,5,6,48,45,22
78,75,6,7,72,68,22
50,46,6,6,44,40,23
38,36,5,5,33,31,23
92,84,8,7,84,76,23
70,64,6,6,64,58,23
58,57,5,6,53,52,23
49,46,5,6,43,41,23
49,46,6,6,43,40,23
79,76,7,6,72,70,23
58,54,6,5,52,49,23
36,33,6,6,31,28,23
75,69,6,7,69,63,23
36,33,6,6,31,28,23
152,139,13,12,139,128,23
56,52,5,5,51,47,23
55,52,5,6,50,47,23
30,30,5,5,25,25,23
55,52,5,6,50,46,23
86,75,8,6,79,69,23
49,46,6,6,43,41,23
82,75,8,6,75,69,23
45,44,5,6,40,39,23
101,91,8,8,92,83,23
70,67,6,5,64,60,23
55,51,5,5,50,46,23
60,59,5,6,55,54,23
38,37,5,5,33,32,23
57,55,5,5,52,50,23
41,39,5,6,36,34,23
53,49,6,5,48,44,23
55,49,6,5,50,44,23
81,79,7,7,74,72,23
144,135,12,12,132,123,23
148,136,13,12,136,124,23
49,47,5,6,43,42,23
53,49,5,5,48,44,23
39,38,5,5,34,33,23
36,36,5,5,30,30,23
40,37,5,5,35,32,23
84,76,8,6,77,70,23
51,46,5,5,46,41,23
52,49,6,5,47,44,23
36,33,6,6,31,28,23
52,48,6,5,47,43,23
54,50,5,5,49,45,23
62,60,5,5,57,55,23
47,43,5,5,42,38,23
97,86,8,7,89,79,23
79,74,7,6,72,68,23
52,47,6,5,47,42,23
92,82,8,7,84,75,23
56,50,5,5,51,45,23
27,28,5,5,22,22,23
36,34,5,5,30,29,23
39,36,5,5,34,31,23
86,74,8,6,79,68,23
46,43,5,5,41,38,23
39,36,6,5,33,30,23
38,36,5,5,33,31,23
58,54,6,5,52,49,23
80,72,8,6,73,66,23
57,54,5,5,52,49,23
61,56,5,5,56,51,23
60,58,5,5,55,53,23
46,43,5,5,41,38,23
52,49,6,5,47,44,23
56,51,5,5,50,45,23
35,33,5,5,30,28,23
80,73,8,6,73,67,23
59,58,5,6,54,53,23
40,36,6,5,34,31,23
71,69,6,7,65,63,23
38,38,5,5,33,33,23
49,47,6,6,43,42,23
40,37,5,5,34,31,23
124,116,10,10,113,106,23
85,76,8,6,78,70,23
49,46,6,6,43,40,23
83,77,7,6,76,71,23
47,43,5,5,42,38,23
91,81,8,6,83,74,23
51,46,6,5,46,41,23
49,46,5,6,43,40,23
40,36,6,5,34,31,23
34,32,5,5,29,27,23
134,122,12,11,122,112,23
47,43,5,5,42,38,23
38,37,5,5,33,32,23
56,50,5,5,51,45,23
94,84,8,7,86,77,23
49,46,5,6,44,41,23
36,33,5,5,31,28,23
72,68,6,6,66,61,23
45,42,5,6,40,37,23
58,55,5,5,53,50,23
54,50,5,5,49,45,23
73,68,6,6,67,62,23
49,46,5,6,43,40,23
143,134,12,12,131,123,23
57,52,5,6,51,46,23
78,73,7,6,71,67,23
36,33,5,5,30,28,23
85,75,8,6,78,69,23
59,58,5,6,54,53,23
38,38,5,5,33,33,23
39,36,5,5,34,31,23
78,72,7,6,71,66,23
49,46,6,6,44,40,23
49,46,5,6,43,40,23
81,74,8,6,74,68,23
53,49,5,5,48,44,23
74,69,6,7,68,63,23
71,69,6,7,65,63,23
49,46,5,6,43,40,23
45,44,5,5,40,39,23
45,43,5,6,40,38,23
43,40,5,5,38,35,23
27,28,6,6,22,22,23
92,82,8,7,84,75,23
40,37,5,5,34,31,23
70,66,6,6,64,60,23
60,57,5,5,55,52,23
82,75,7,6,75,69,23
35,35,6,6,30,29,23
52,49,6,5,47,44,23
54,50,5,5,49,45,23
39,35,6,6,34,30,23
49,46,5,6,44,41,23
111,100,9,9,102,92,23
28,29,5,5,23,23,23
88,79,8,6,80,72,23
39,36,5,5,34,31,23
136,129,11,11,125,119,23
49,46,5,6,43,40,23
57,54,5,5,52,49,23
77,70,7,7,71,64,23
82,77,7,6,75,70,23
80,73,8,6,73,67,23
49,47,5,6,43,42,23
57,54,5,5,52,49,23
38,37,5,5,33,32,23
86,75,8,6,79,69,23
85,73,8,6,78,67,23
74,69,7,7,68,63,23
48,45,5,6,43,40,23
45,42,5,6,40,37,23
35,33,6,6,30,28,23
70,63,6,6,64,58,23
74,69,6,7,68,63,23
49,46,5,6,43,41,23
77,70,7,6,71,64,23
52,49,6,5,47,44,23
53,49,5,5,48,44,23
38,37,5,5,33,32,23
51,49,6,5,46,44,23
49,46,5,6,43,40,23
51,49,6,5,46,44,23
47,43,5,5,42,38,23
60,57,5,5,55,52,23
51,49,6,5,46,44,23
79,73,7,6,72,67,23
127,120,11,10,116,109,23
37,34,5,5,32,29,23
52,47,6,5,47,42,23
73,68,6,6,67,62,23
74,69,7,7,68,63,23
139,132,12,12,127,121,23
137,130,11,11,125,119,23
51,49,6,5,46,44,23
45,42,5,6,40,37,23
36,34,5,5,30,28,23
70,68,6,6,64,62,23
38,36,5,5,33,31,23
105,94,8,8,96,86,23
46,43,5,5,41,38,23
55,51,5,5,50,46,23
81,77,7,7,74,71,23
84,75,8,6,77,69,23
55,50,5,5,49,45,23
74,69,6,7,68,63,23
38,36,5,5,33,31,23
47,45,5,6,41,40,23
44,42,5,6,39,37,23
76,69,6,6,70,63,23
47,43,5,5,42,38,23
81,79,7,7,74,72,23
59,57,5,5,54,52,23
58,55,5,5,53,50,23
35,33,5,5,30,28,24
69,64,6,6,62,58,24
41,38,5,6,35,32,24
41,38,5,5,36,33,24
43,42,6,5,38,37,24
41,43,5,5,36,38,24
30,29,5,5,25,24,24
35,32,5,5,30,26,24
44,40,5,6,39,35,24
57,57,6,5,52,52,24
44,45,5,5,39,40,24
58,54,6,5,53,49,24
35,32,5,5,30,27,24
40,36,5,5,35,31,24
55,59,5,5,49,54,24
46,42,5,5,40,37,24
61,57,6,5,56,52,24
46,44,6,5,41,39,24
45,47,5,5,40,42,24
41,43,5,5,36,38,24
70,63,6,5,64,58,24
42,45,5,5,37,40,24
63,57,6,5,58,52,24
42,46,5,5,37,41,24
72,72,6,6,66,66,24
41,38,5,6,35,32,24
57,55,6,5,52,50,24
40,36,5,5,35,31,24
52,50,6,5,47,45,24
93,83,8,7,85,75,24
40,36,5,5,35,31,24
57,54,6,5,52,49,24
39,41,5,5,34,36,24
41,43,5,5,36,38,24
43,40,5,6,38,34,24
57,55,5,5,52,50,24
38,36,5,5,33,31,24
63,57,6,5,58,52,24
64,62,6,5,58,57,24
34,31,5,5,29,25,24
39,41,5,5,34,36,24
68,61,6,5,62,56,24
56,57,5,5,51,52,24
46,48,5,5,41,43,24
64,58,6,5,59,53,24
74,68,7,5,67,61,24
141,128,11,10,129,117,24
39,36,5,5,34,31,24
55,59,5,5,49,54,24
57,58,6,5,52,53,24
40,38,5,5,35,33,24
31,29,5,5,26,24,24
38,36,5,5,33,31,24
45,41,5,5,40,36,24
41,38,5,5,35,32,24
63,57,6,5,58,52,24
41,38,5,5,36,32,24
44,44,5,5,39,39,24
61,57,6,5,56,52,24
78,71,7,6,71,64,24
34,32,5,5,29,27,24
63,64,6,5,58,58,24
41,39,5,5,35,34,24
41,38,5,6,35,32,24
48,46,6,5,43,41,24
57,61,5,5,51,56,24
169,157,14,13,155,144,24
55,59,5,5,49,54,24
42,44,6,5,37,39,24
37,33,5,5,32,28,24
101,88,9,7,92,80,24
37,36,5,6,32,31,24
80,71,7,5,73,65,24
106,93,9,7,96,85,24
64,57,6,5,59,52,24
46,43,6,5,41,38,24
40,40,5,5,35,35,24
63,57,6,5,58,52,24
54,53,6,5,49,48,24
81,77,6,7,74,71,24
58,60,6,5,53,55,24
58,58,6,5,53,53,24
33,30,5,5,28,24,24
48,45,5,5,42,39,24
101,88,9,7,92,80,24
69,67,6,6,63,61,24
39,40,5,5,34,35,24
42,43,6,5,37,38,24
40,36,5,5,35,31,24
58,58,6,5,53,53,24
39,41,5,5,34,36,24
96,84,9,7,88,77,24
46,43,6,5,41,38,24
62,59,6,5,56,54,24
27,26,5,5,22,21,24
57,54,5,5,52,49,24
33,30,5,5,28,24,24
40,36,5,5,35,31,24
47,44,5,5,42,39,24
49,47,5,5,44,41,24
28,27,5,5,23,22,24
72,71,6,6,66,65,24
37,36,5,6,32,31,24
68,61,6,5,62,56,24
104,92,9,7,96,84,24
38,34,5,5,33,29,24
98,88,8,7,89,80,24
65,58,6,6,60,53,24
58,60,6,5,53,55,24
65,59,6,6,60,54,24
37,36,5,5,32,31,24
69,66,6,6,64,61,24
47,44,5,5,42,39,24
37,37,5,6,32,32,24
46,43,6,5,41,38,24
65,58,6,6,60,53,24
72,71,6,6,66,65,24
41,39,5,6,36,33,24
93,81,8,6,85,74,24
96,83,9,7,87,76,24
41,38,5,5,35,32,24
69,67,6,6,63,61,24
72,71,6,6,66,65,24
40,36,5,5,35,31,24
85,75,8,6,77,68,24
60,61,6,5,55,56,24
66,68,6,6,61,62,24
43,40,5,6,38,35,24
48,46,6,5,43,41,24
72,65,7,5,66,60,24
52,50,6,5,47,45,24
34,32,5,5,29,27,24
71,67,6,5,65,61,24
35,33,5,5,30,28,24
42,44,5,5,37,39,24
44,46,5,5,39,40,24
28,27,5,5,23,22,24
107,93,9,7,97,85,24
57,55,6,5,52,50,24
71,64,6,5,65,59,24
45,45,5,5,40,40,24
65,58,6,6,60,53,24
128,116,11,9,117,106,24
102,89,9,7,93,81,24
58,60,6,5,53,55,24
38,36,5,5,33,31,24
44,45,5,5,39,40,24
43,47,5,5,38,42,24
39,36,5,5,34,31,24
97,85,9,7,88,77,24
33,30,5,5,28,24,24
159,147,13,12,146,135,24
58,61,6,5,53,56,24
167,155,14,13,153,142,24
47,44,5,5,41,38,24
51,49,5,5,46,44,24
62,57,6,5,57,52,24
64,58,6,5,59,53,24
53,52,6,5,48,47,24
48,45,5,5,42,39,24
51,49,5,5,46,44,24
54,60,5,5,48,55,24
41,38,5,5,35,32,24
33,30,5,5,28,24,24
43,44,6,5,38,39,24
45,44,6,5,40,39,24
44,40,5,6,39,35,24
42,44,5,5,37,39,24
60,62,6,5,55,56,24
67,62,6,5,61,56,24
35,32,5,5,30,26,24
39,42,5,5,34,36,24
67,63,6,6,61,57,24
43,46,5,5,38,41,24
67,60,6,5,62,55,24
65,60,6,6,60,54,24
58,60,6,5,53,55,24
50,47,6,5,45,42,24
43,46,5,5,38,41,24
54,61,5,5,48,56,24
32,30,5,5,27,25,24
55,55,6,5,50,50,24
38,36,5,5,33,31,24
95,83,9,7,87,76,24
57,57,6,5,52,52,24
41,37,5,5,36,32,24
69,62,6,5,64,57,24
154,141,13,12,140,129,24
60,62,6,5,55,57,24
144,132,12,11,131,120,24
47,44,5,5,41,38,24
56,56,6,5,51,51,24
39,42,5,5,34,37,24
46,43,6,5,41,38,24
39,42,5,5,34,37,24
57,57,6,5,52,52,24
40,40,5,5,35,35,24
40,36,5,5,35,31,24
60,57,6,5,55,52,24
43,45,5,5,38,40,24
42,46,5,5,37,41,24
42,39,5,6,37,34,24
114,102,10,8,104,93,24
37,34,5,5,32,29,24
63,58,6,5,58,53,24
169,157,14,13,155,144,24
61,59,6,5,56,54,24
74,68,6,6,67,61,24
49,46,6,5,44,41,24
42,38,5,5,37,33,24
54,61,5,5,48,56,24
59,57,6,5,54,52,24
41,38,5,5,35,32,24
58,55,6,5,53,50,24
39,43,5,5,34,38,24
40,40,5,5,35,34,24
40,37,5,5,34,32,25
179,166,16,15,164,152,25
54,51,5,6,49,46,25
61,57,5,6,56,51,25
28,27,5,5,23,22,25
80,71,7,6,72,64,25
70,60,6,5,63,54,25
32,31,5,5,27,26,25
32,29,6,5,27,23,25
41,40,5,5,36,35,25
80,79,7,7,72,72,25
38,36,5,6,33,31,25
59,60,5,5,54,55,25
40,37,5,5,34,32,25
45,42,5,6,40,37,25
46,42,5,5,40,37,25
59,55,5,5,54,50,25
77,69,6,6,70,63,25
61,55,6,6,56,50,25
104,103,9,9,95,95,25
60,57,6,6,55,52,25
51,48,5,5,45,43,25
64,56,5,5,58,51,25
28,26,6,5,23,21,25
45,41,6,6,40,36,25
31,30,5,5,26,25,25
74,68,6,6,67,62,25
57,59,5,6,52,54,25
51,48,5,5,45,43,25
70,61,6,5,64,55,25
40,38,6,6,35,33,25
80,72,8,6,73,66,25
76,75,7,7,70,69,25
38,36,5,6,32,30,25
141,132,12,12,130,121,25
49,46,5,5,44,41,25
117,109,11,9,107,100,25
61,55,6,6,56,50,25
40,37,6,5,35,32,25
45,42,5,6,40,37,25
78,72,7,6,71,66,25
55,49,5,6,50,44,25
76,69,6,6,69,63,25
55,50,5,6,49,44,25
77,69,6,6,70,63,25
71,68,6,6,65,62,25
139,132,11,11,128,121,25
70,60,6,5,63,54,25
65,57,5,5,59,52,25
54,50,5,6,49,45,25
28,26,5,5,23,21,25
33,30,6,5,27,24,25
28,28,5,5,23,23,25
58,60,5,5,53,55,25
74,68,6,6,68,62,25
219,197,19,16,201,180,25
79,75,7,6,72,69,25
44,44,5,6,39,38,25
47,45,5,5,42,40,25
36,35,5,5,31,30,25
83,79,7,7,76,73,25
122,106,10,9,111,96,25
50,47,5,6,44,42,25
32,29,6,5,27,24,25
70,71,6,6,64,65,25
81,84,7,8,74,77,25
80,71,7,6,72,64,25
28,27,5,5,23,22,25
43,41,5,5,38,36,25
30,27,6,5,24,22,25
55,49,6,5,50,44,25
62,56,5,6,57,51,25
117,109,10,9,107,100,25
78,71,7,6,71,65,25
46,42,6,6,41,37,25
121,106,11,9,110,96,25
74,69,6,6,68,63,25
31,31,5,5,26,26,25
69,68,6,6,63,62,25
54,51,5,6,49,46,25
58,59,5,6,53,54,25
218,196,18,16,200,179,25
41,39,6,5,36,34,25
77,69,7,6,71,63,25
59,57,5,5,54,52,25
44,44,5,6,39,38,25
106,99,9,8,97,90,25
85,87,7,8,78,79,25
40,37,5,5,34,32,25
47,43,6,5,42,38,25
50,48,6,6,45,43,25
70,71,6,6,64,65,25
45,43,5,6,40,38,25
63,60,5,5,57,55,25
36,36,5,5,31,31,25
43,39,6,5,38,33,25
60,57,6,6,55,52,25
61,57,5,5,56,52,25
144,127,12,10,132,116,25
76,78,7,7,70,72,25
36,35,6,5,31,30,25
36,36,5,5,31,31,26
31,28,5,6,26,23,26
35,33,5,5,30,28,26
29,26,5,5,23,20,26
41,39,5,5,36,34,26
62,58,5,6,57,53,26
36,36,5,5,31,31,26
37,33,6,5,32,28,26
30,27,5,6,24,21,26
34,31,5,5,29,26,26
33,32,5,5,28,27,26
43,39,5,5,37,33,26
43,38,5,5,37,32,26
31,29,5,5,26,24,26
30,27,5,5,24,21,26
59,51,6,5,54,46,26
33,32,5,6,28,27,26
74,69,7,6,68,63,26
36,34,5,5,31,29,26
40,36,5,5,35,31,26
51,46,5,5,46,41,26
89,77,7,7,81,71,26
60,53,5,5,55,47,26
137,119,12,10,125,109,26
68,59,6,5,61,54,26
36,35,5,5,31,30,26
36,37,5,6,31,32,26
45,41,5,5,39,35,26
42,39,5,5,37,33,26
31,28,5,6,26,23,26
41,39,5,5,36,34,26
46,41,5,5,41,36,26
42,38,6,5,37,33,26
41,38,5,5,36,33,26
37,33,5,5,31,28,26
33,30,5,6,28,25,26
31,29,5,5,26,24,26
56,52,5,5,51,46,26
31,28,5,5,25,23,26
62,58,5,6,57,52,26
37,37,5,6,31,32,26
47,42,5,5,41,37,26
30,28,5,6,25,23,26
34,31,5,5,29,26,26
33,32,5,5,28,27,26
65,59,5,5,59,54,26
37,34,5,6,31,29,26
62,57,5,6,56,51,26
42,38,6,5,37,32,26
55,50,6,5,50,45,26
48,44,5,5,43,39,26
71,61,6,5,65,56,26
122,112,10,10,112,102,26
132,119,11,10,121,109,26
59,52,6,5,54,47,26
36,34,5,5,31,29,26
42,40,6,6,37,35,26
41,37,5,5,36,32,26
34,33,5,6,29,28,26
34,32,5,5,29,27,26
53,49,6,5,48,44,26
36,34,5,5,31,29,26
34,30,6,5,29,25,26
34,31,5,5,28,26,26
48,46,5,5,43,41,26
58,52,5,5,53,47,26
122,108,9,9,111,99,26
30,27,6,5,24,22,26
31,28,5,6,26,23,26
30,27,5,6,25,22,26
141,122,12,10,129,111,26
41,39,5,5,36,34,26
40,36,5,5,35,31,26
30,27,6,5,24,21,26
130,119,10,10,119,109,26
67,60,6,5,61,55,26
52,47,6,6,47,42,26
42,38,6,5,37,32,26
41,37,5,5,36,32,26
34,30,5,6,29,25,26
139,122,12,10,127,111,26
42,39,5,5,37,33,26
34,30,6,5,28,25,26
102,85,9,7,92,78,26
60,53,5,5,55,48,26
30,28,5,5,25,23,26
88,78,8,7,80,72,26
38,37,5,6,32,32,26
29,27,5,5,24,22,26
41,38,5,5,36,33,26
37,37,5,6,32,32,26
72,62,6,5,66,57,26
37,36,5,6,32,31,26
59,52,6,5,54,47,26
53,48,6,6,48,43,26
42,40,5,5,37,35,26
68,59,6,5,62,54,26
58,52,5,5,53,47,26
34,30,6,5,28,25,26
131,117,11,10,120,107,26
31,27,5,5,25,21,26
59,52,6,5,54,47,26
38,36,5,6,32,31,26
114,106,9,9,105,97,26
107,100,9,8,98,91,26
36,34,5,5,31,29,26
75,65,7,6,69,60,26
34,30,6,5,28,25,26
74,67,6,6,68,62,26
42,40,5,6,37,35,26
47,42,5,5,42,37,26
29,27,5,6,24,21,26
132,118,11,10,121,108,26
46,44,5,5,41,39,26
36,37,5,6,31,32,26
31,29,5,5,26,24,26
34,32,5,5,29,27,26
42,39,5,5,37,33,26
34,30,6,5,29,25,26
135,116,12,10,124,106,26
41,39,5,5,36,34,26
141,122,12,10,129,111,26
60,54,5,5,55,49,26
34,30,6,5,28,25,26
33,31,5,6,28,26,26
75,66,6,5,69,60,26
58,52,5,5,53,47,26
36,34,5,5,31,29,26
42,38,5,5,37,33,26
42,40,6,6,37,35,26
37,33,5,5,31,28,26
58,52,5,5,53,47,26
67,60,6,5,61,55,26
38,33,5,5,33,28,26
